"Date","variable","Parameter","volume.group"
2013-02-24,"sf",0.03380567180543,"2"
2013-02-25,"sf",0.033969759727136,"2"
2013-02-26,"sf",0.0341337003225984,"2"
2013-02-27,"sf",0.0342974935918171,"2"
2013-02-28,"sf",0.0344611395347923,"2"
2013-03-01,"sf",0.0346246381515237,"2"
2013-03-02,"sf",0.0347879894420116,"2"
2013-03-03,"sf",0.0349511934062557,"2"
2013-03-04,"sf",0.0351142500442563,"2"
2013-03-05,"sf",0.0352771593560132,"2"
2013-03-06,"sf",0.0354399213415264,"2"
2013-03-07,"sf",0.0356025360007961,"2"
2013-03-08,"sf",0.035765003333822,"2"
2013-03-09,"sf",0.0359273233406044,"2"
2013-03-10,"sf",0.036089496021143,"2"
2013-03-11,"sf",0.0362515213754381,"2"
2013-03-12,"sf",0.0364133994034895,"2"
2013-03-13,"sf",0.0365751301052972,"2"
2013-03-14,"sf",0.0367367134808614,"2"
2013-03-15,"sf",0.0368981495301818,"2"
2013-03-16,"sf",0.0370594382532587,"2"
2013-03-17,"sf",0.0372205796500919,"2"
2013-03-18,"sf",0.0373815737206814,"2"
2013-03-19,"sf",0.0375424204650273,"2"
2013-03-20,"sf",0.0377031198831296,"2"
2013-03-21,"sf",0.0378636719749882,"2"
2013-03-22,"sf",0.0380240767406032,"2"
2013-03-23,"sf",0.0381843341799745,"2"
2013-03-24,"sf",0.0383444442931022,"2"
2013-03-25,"sf",0.0385044070799863,"2"
2013-03-26,"sf",0.0386642225406267,"2"
2013-03-27,"sf",0.0388238906750234,"2"
2013-03-28,"sf",0.0389834114831766,"2"
2013-03-29,"sf",0.0391427849650861,"2"
2013-03-30,"sf",0.0393020111207519,"2"
2013-03-31,"sf",0.0394610899501741,"2"
2013-04-01,"sf",0.0396200214533526,"2"
2013-04-02,"sf",0.0397788056302876,"2"
2013-04-03,"sf",0.0399374424809788,"2"
2013-04-04,"sf",0.0400959320054264,"2"
2013-04-05,"sf",0.0402542742036304,"2"
2013-04-06,"sf",0.0404124690755908,"2"
2013-04-07,"sf",0.0405705166213075,"2"
2013-04-08,"sf",0.0407284168407805,"2"
2013-04-09,"sf",0.04088616973401,"2"
2013-04-10,"sf",0.0410437753009957,"2"
2013-04-11,"sf",0.0412012335417379,"2"
2013-04-12,"sf",0.0413585444562363,"2"
2013-04-13,"sf",0.0415157080444912,"2"
2013-04-14,"sf",0.0416727243065024,"2"
2013-04-15,"sf",0.0418295932422699,"2"
2013-04-16,"sf",0.0419863148517939,"2"
2013-04-17,"sf",0.0421428891350741,"2"
2013-04-18,"sf",0.0422993160921108,"2"
2013-04-19,"sf",0.0424555957229038,"2"
2013-04-20,"sf",0.0426117280274531,"2"
2013-04-21,"sf",0.0427677130057588,"2"
2013-04-22,"sf",0.0429235506578209,"2"
2013-04-23,"sf",0.0430792409836393,"2"
2013-04-24,"sf",0.0432347839832141,"2"
2013-04-25,"sf",0.0433901796565452,"2"
2013-04-26,"sf",0.0435454280036327,"2"
2013-04-27,"sf",0.0437005290244766,"2"
2013-04-28,"sf",0.0438554827190768,"2"
2013-04-29,"sf",0.0440102890874334,"2"
2013-04-30,"sf",0.0441649481295463,"2"
2013-05-01,"sf",0.0443194598454156,"2"
2013-05-02,"sf",0.0444738242350412,"2"
2013-05-03,"sf",0.0446280412984232,"2"
2013-05-04,"sf",0.0447821110355616,"2"
2013-05-05,"sf",0.0449360334464563,"2"
2013-05-06,"sf",0.0450898085311073,"2"
2013-05-07,"sf",0.0452434362895148,"2"
2013-05-08,"sf",0.0453969167216785,"2"
2013-05-09,"sf",0.0455502498275987,"2"
2013-05-10,"sf",0.0457034356072752,"2"
2013-05-11,"sf",0.0458564740607081,"2"
2013-05-12,"sf",0.0460093651878973,"2"
2013-05-13,"sf",0.0461621089888428,"2"
2013-05-14,"sf",0.0463147054635448,"2"
2013-05-15,"sf",0.0464671546120031,"2"
2013-05-16,"sf",0.0466194564342177,"2"
2013-05-17,"sf",0.0467716109301887,"2"
2013-05-18,"sf",0.0469236180999161,"2"
2013-05-19,"sf",0.0470754779433998,"2"
2013-05-20,"sf",0.0472271904606399,"2"
2013-05-21,"sf",0.0473787556516363,"2"
2013-01-21,"k",0.392198414767838,"3"
2013-01-22,"k",0.398848101412494,"3"
2013-01-23,"k",0.402029906001332,"3"
2013-01-24,"k",0.405116351434511,"3"
2013-01-25,"k",0.40810743771203,"3"
2013-01-26,"k",0.411003164833889,"3"
2013-01-27,"k",0.413803532800088,"3"
2013-01-28,"k",0.416508541610628,"3"
2013-01-29,"k",0.419118191265508,"3"
2013-01-30,"k",0.421632481764728,"3"
2013-01-31,"k",0.424051413108288,"3"
2013-02-01,"k",0.426374985296189,"3"
2013-02-02,"k",0.42860319832843,"3"
2013-02-03,"k",0.430736052205012,"3"
2013-02-04,"k",0.432773546925933,"3"
2013-02-05,"k",0.434715682491195,"3"
2013-02-06,"k",0.436562458900797,"3"
2013-02-07,"k",0.43831387615474,"3"
2013-02-08,"k",0.439969934253023,"3"
2013-02-09,"k",0.441530633195646,"3"
2013-02-10,"k",0.442995972982609,"3"
2013-02-11,"k",0.444365953613913,"3"
2013-02-12,"k",0.445640575089556,"3"
2013-02-13,"k",0.446819837409541,"3"
2013-02-14,"k",0.447903740573865,"3"
2013-02-15,"k",0.44889228458253,"3"
2013-02-16,"k",0.449785469435535,"3"
2013-02-17,"k",0.45058329513288,"3"
2013-02-18,"k",0.451285761674566,"3"
2013-02-19,"k",0.451892869060591,"3"
2013-02-20,"k",0.452404617290957,"3"
2013-02-21,"k",0.452821006365664,"3"
2013-02-22,"k",0.453142036284711,"3"
2013-02-23,"k",0.453367707048098,"3"
2013-02-24,"k",0.453498018655825,"3"
2013-02-25,"k",0.453532971107892,"3"
2013-02-26,"k",0.4534725644043,"3"
2013-02-27,"k",0.453316798545048,"3"
2013-02-28,"k",0.453065673530137,"3"
2013-03-01,"k",0.452719189359565,"3"
2013-03-02,"k",0.452277346033334,"3"
2013-03-03,"k",0.451740143551443,"3"
2013-03-04,"k",0.451107581913893,"3"
2013-03-05,"k",0.450379661120683,"3"
2013-03-06,"k",0.449556381171813,"3"
2013-03-07,"k",0.448637742067283,"3"
2013-03-08,"k",0.447623743807094,"3"
2013-03-09,"k",0.446514386391245,"3"
2013-03-10,"k",0.445309669819736,"3"
2013-03-11,"k",0.444009594092567,"3"
2013-03-12,"k",0.442614159209739,"3"
2013-03-13,"k",0.441123365171251,"3"
2013-03-14,"k",0.439537211977103,"3"
2013-03-15,"k",0.437855699627296,"3"
2013-03-16,"k",0.436078828121829,"3"
2013-03-17,"k",0.434206597460702,"3"
2013-03-18,"k",0.432239007643915,"3"
2013-03-19,"k",0.430176058671469,"3"
2013-03-20,"k",0.428017750543363,"3"
2013-03-21,"k",0.425764083259597,"3"
2013-03-22,"k",0.423415056820172,"3"
2013-03-23,"k",0.420970671225086,"3"
2013-03-24,"k",0.418430926474342,"3"
2013-03-25,"k",0.415795822567937,"3"
2013-03-26,"k",0.413065359505873,"3"
2013-03-27,"k",0.410239537288149,"3"
2013-03-28,"k",0.407318355914765,"3"
2013-03-29,"k",0.404301815385721,"3"
2013-03-30,"k",0.401189915701018,"3"
2013-03-31,"k",0.397982656860655,"3"
2013-04-01,"k",0.394680038864633,"3"
2013-04-02,"k",0.39128206171295,"3"
2013-04-03,"k",0.387788725405608,"3"
2013-04-04,"k",0.384200029942606,"3"
2013-04-05,"k",0.380515975323945,"3"
2013-04-06,"k",0.376736561549623,"3"
2013-04-07,"k",0.372861788619642,"3"
2013-04-08,"k",0.368891656534002,"3"
2013-04-09,"k",0.364826165292701,"3"
2013-04-10,"k",0.360665314895741,"3"
2013-04-11,"k",0.356409105343121,"3"
2013-04-12,"k",0.352057536634842,"3"
2013-04-13,"k",0.347610608770903,"3"
2013-04-14,"k",0.343068321751304,"3"
2013-04-15,"k",0.338430675576045,"3"
2013-04-16,"k",0.333697670245126,"3"
2013-04-17,"k",0.328869305758548,"3"
2013-04-18,"k",0.32394558211631,"3"
2013-04-19,"k",0.318926499318413,"3"
2013-04-20,"k",0.313812057364855,"3"
2013-04-21,"k",0.308602256255638,"3"
2013-04-22,"k",0.303297095990762,"3"
2013-04-23,"k",0.297896576570225,"3"
2013-04-24,"k",0.292400697994029,"3"
2013-04-25,"k",0.286809460262173,"3"
2013-04-26,"k",0.281122863374658,"3"
2013-04-27,"k",0.275340907331482,"3"
2013-04-28,"k",0.269463592132647,"3"
2013-04-29,"k",0.263490917778152,"3"
2013-04-30,"k",0.257422884267998,"3"
2013-05-01,"k",0.251259491602184,"3"
2013-05-02,"k",0.245000739780709,"3"
2013-05-03,"k",0.238646628803576,"3"
2013-05-04,"k",0.232197158670782,"3"
2013-05-05,"k",0.225652329382329,"3"
2013-05-06,"k",0.219012140938217,"3"
2013-05-07,"k",0.212276593338444,"3"
2013-05-08,"k",0.205445686583012,"3"
2013-05-09,"k",0.19851942067192,"3"
2013-05-10,"k",0.191497795605168,"3"
2013-05-11,"k",0.184380811382757,"3"
2013-05-12,"k",0.177168468004685,"3"
2013-05-13,"k",0.169860765470955,"3"
2013-05-14,"k",0.162457703781564,"3"
2013-05-15,"k",0.154959282936514,"3"
2013-05-16,"k",0.147365502935804,"3"
2013-05-17,"k",0.139676363779434,"3"
2013-05-18,"k",0.131891865467405,"3"
2013-05-19,"k",0.124012007999715,"3"
2013-05-20,"k",0.116036791376366,"3"
2013-05-21,"k",0.107966215597358,"3"
2013-01-21,"Y",0.295871698393107,"3"
2013-01-22,"Y",0.296013436724252,"3"
2013-01-23,"Y",0.296086493709266,"3"
2013-01-24,"Y",0.296161009240573,"3"
2013-01-25,"Y",0.296236983318173,"3"
2013-01-26,"Y",0.296314415942068,"3"
2013-01-27,"Y",0.296393307112256,"3"
2013-01-28,"Y",0.296473656828738,"3"
2013-01-29,"Y",0.296555465091514,"3"
2013-01-30,"Y",0.296638731900584,"3"
2013-01-31,"Y",0.296723457255947,"3"
2013-02-01,"Y",0.296809641157604,"3"
2013-02-02,"Y",0.296897283605555,"3"
2013-02-03,"Y",0.296986384599799,"3"
2013-02-04,"Y",0.297076944140338,"3"
2013-02-05,"Y",0.29716896222717,"3"
2013-02-06,"Y",0.297262438860296,"3"
2013-02-07,"Y",0.297357374039716,"3"
2013-02-08,"Y",0.297453767765429,"3"
2013-02-09,"Y",0.297551620037436,"3"
2013-02-10,"Y",0.297650930855737,"3"
2013-02-11,"Y",0.297751700220332,"3"
2013-02-12,"Y",0.29785392813122,"3"
2013-02-13,"Y",0.297957614588403,"3"
2013-02-14,"Y",0.298062759591879,"3"
2013-02-15,"Y",0.298169363141648,"3"
2013-02-16,"Y",0.298277425237712,"3"
2013-02-17,"Y",0.298386945880069,"3"
2013-02-18,"Y",0.29849792506872,"3"
2013-02-19,"Y",0.298610362803665,"3"
2013-02-20,"Y",0.298724259084904,"3"
2013-02-21,"Y",0.298839613912436,"3"
2013-02-22,"Y",0.298956427286262,"3"
2013-02-23,"Y",0.299074699206382,"3"
2013-02-24,"Y",0.299194429672796,"3"
2013-02-25,"Y",0.299315618685503,"3"
2013-02-26,"Y",0.299438266244504,"3"
2013-02-27,"Y",0.299562372349799,"3"
2013-02-28,"Y",0.299687937001388,"3"
2013-03-01,"Y",0.29981496019927,"3"
2013-03-02,"Y",0.299943441943446,"3"
2013-03-03,"Y",0.300073382233916,"3"
2013-03-04,"Y",0.30020478107068,"3"
2013-03-05,"Y",0.300337638453738,"3"
2013-03-06,"Y",0.300471954383089,"3"
2013-03-07,"Y",0.300607728858734,"3"
2013-03-08,"Y",0.300744961880673,"3"
2013-03-09,"Y",0.300883653448905,"3"
2013-03-10,"Y",0.301023803563432,"3"
2013-03-11,"Y",0.301165412224252,"3"
2013-03-12,"Y",0.301308479431366,"3"
2013-03-13,"Y",0.301453005184773,"3"
2013-03-14,"Y",0.301598989484474,"3"
2013-03-15,"Y",0.30174643233047,"3"
2013-03-16,"Y",0.301895333722759,"3"
2013-03-17,"Y",0.302045693661341,"3"
2013-03-18,"Y",0.302197512146218,"3"
2013-03-19,"Y",0.302350789177388,"3"
2013-03-20,"Y",0.302505524754852,"3"
2013-03-21,"Y",0.302661718878609,"3"
2013-03-22,"Y",0.302819371548661,"3"
2013-03-23,"Y",0.302978482765006,"3"
2013-03-24,"Y",0.303139052527645,"3"
2013-03-25,"Y",0.303301080836578,"3"
2013-03-26,"Y",0.303464567691804,"3"
2013-03-27,"Y",0.303629513093325,"3"
2013-03-28,"Y",0.303795917041139,"3"
2013-03-29,"Y",0.303963779535247,"3"
2013-03-30,"Y",0.304133100575648,"3"
2013-03-31,"Y",0.304303880162343,"3"
2013-04-01,"Y",0.304476118295332,"3"
2013-04-02,"Y",0.304649814974615,"3"
2013-04-03,"Y",0.304824970200192,"3"
2013-04-04,"Y",0.305001583972062,"3"
2013-04-05,"Y",0.305179656290227,"3"
2013-04-06,"Y",0.305359187154684,"3"
2013-04-07,"Y",0.305540176565436,"3"
2013-04-08,"Y",0.305722624522482,"3"
2013-04-09,"Y",0.305906531025821,"3"
2013-04-10,"Y",0.306091896075454,"3"
2013-04-11,"Y",0.30627871967138,"3"
2013-04-12,"Y",0.306467001813601,"3"
2013-04-13,"Y",0.306656742502115,"3"
2013-04-14,"Y",0.306847941736923,"3"
2013-04-15,"Y",0.307040599518025,"3"
2013-04-16,"Y",0.30723471584542,"3"
2013-04-17,"Y",0.30743029071911,"3"
2013-04-18,"Y",0.307627324139093,"3"
2013-04-19,"Y",0.30782581610537,"3"
2013-04-20,"Y",0.30802576661794,"3"
2013-04-21,"Y",0.308227175676805,"3"
2013-04-22,"Y",0.308430043281963,"3"
2013-04-23,"Y",0.308634369433415,"3"
2013-04-24,"Y",0.30884015413116,"3"
2013-04-25,"Y",0.3090473973752,"3"
2013-04-26,"Y",0.309256099165533,"3"
2013-04-27,"Y",0.30946625950216,"3"
2013-04-28,"Y",0.30967787838508,"3"
2013-04-29,"Y",0.309890955814295,"3"
2013-04-30,"Y",0.310105491789803,"3"
2013-05-01,"Y",0.310321486311605,"3"
2013-05-02,"Y",0.310538939379701,"3"
2013-05-03,"Y",0.31075785099409,"3"
2013-05-04,"Y",0.310978221154774,"3"
2013-05-05,"Y",0.311200049861751,"3"
2013-05-06,"Y",0.311423337115021,"3"
2013-05-07,"Y",0.311648082914586,"3"
2013-05-08,"Y",0.311874287260444,"3"
2013-05-09,"Y",0.312101950152596,"3"
2013-05-10,"Y",0.312331071591042,"3"
2013-05-11,"Y",0.312561651575782,"3"
2013-05-12,"Y",0.312793690106815,"3"
2013-05-13,"Y",0.313027187184142,"3"
2013-05-14,"Y",0.313262142807763,"3"
2013-05-15,"Y",0.313498556977678,"3"
2013-05-16,"Y",0.313736429693886,"3"
2013-05-17,"Y",0.313975760956388,"3"
2013-05-18,"Y",0.314216550765184,"3"
2013-05-19,"Y",0.314458799120274,"3"
2013-05-20,"Y",0.314702506021658,"3"
2013-05-21,"Y",0.314947671469335,"3"
2013-01-21,"af",0.511673993109497,"3"
2013-01-22,"af",0.511962396563152,"3"
2013-01-23,"af",0.512152400362307,"3"
2013-01-24,"af",0.512372938876347,"3"
2013-01-25,"af",0.512624012105273,"3"
2013-01-26,"af",0.512905620049083,"3"
2013-01-27,"af",0.513217762707778,"3"
2013-01-28,"af",0.513560440081358,"3"
2013-01-29,"af",0.513933652169823,"3"
2013-01-30,"af",0.514337398973173,"3"
2013-01-31,"af",0.514771680491408,"3"
2013-02-01,"af",0.515236496724529,"3"
2013-02-02,"af",0.515731847672534,"3"
2013-02-03,"af",0.516257733335424,"3"
2013-02-04,"af",0.516814153713199,"3"
2013-02-05,"af",0.517401108805859,"3"
2013-02-06,"af",0.518018598613404,"3"
2013-02-07,"af",0.518666623135835,"3"
2013-02-08,"af",0.51934518237315,"3"
2013-02-09,"af",0.52005427632535,"3"
2013-02-10,"af",0.520793904992435,"3"
2013-02-11,"af",0.521564068374405,"3"
2013-02-12,"af",0.522364766471261,"3"
2013-02-13,"af",0.523195999283001,"3"
2013-02-14,"af",0.524057766809626,"3"
2013-02-15,"af",0.524950069051136,"3"
2013-02-16,"af",0.525872906007531,"3"
2013-02-17,"af",0.526826277678812,"3"
2013-02-18,"af",0.527810184064977,"3"
2013-02-19,"af",0.528824625166027,"3"
2013-02-20,"af",0.529869600981962,"3"
2013-02-21,"af",0.530945111512782,"3"
2013-02-22,"af",0.532051156758488,"3"
2013-02-23,"af",0.533187736719078,"3"
2013-02-24,"af",0.534354851394553,"3"
2013-02-25,"af",0.535552500784913,"3"
2013-02-26,"af",0.536780684890159,"3"
2013-02-27,"af",0.538039403710289,"3"
2013-02-28,"af",0.539328657245304,"3"
2013-03-01,"af",0.540648445495204,"3"
2013-03-02,"af",0.54199876845999,"3"
2013-03-03,"af",0.54337962613966,"3"
2013-03-04,"af",0.544791018534215,"3"
2013-03-05,"af",0.546232945643655,"3"
2013-03-06,"af",0.54770540746798,"3"
2013-03-07,"af",0.549208404007191,"3"
2013-03-08,"af",0.550741935261286,"3"
2013-03-09,"af",0.552306001230266,"3"
2013-03-10,"af",0.553900601914131,"3"
2013-03-11,"af",0.555525737312882,"3"
2013-03-12,"af",0.557181407426517,"3"
2013-03-13,"af",0.558867612255037,"3"
2013-03-14,"af",0.560584351798442,"3"
2013-03-15,"af",0.562331626056733,"3"
2013-03-16,"af",0.564109435029908,"3"
2013-03-17,"af",0.565917778717968,"3"
2013-03-18,"af",0.567756657120913,"3"
2013-03-19,"af",0.569626070238744,"3"
2013-03-20,"af",0.571526018071459,"3"
2013-03-21,"af",0.573456500619059,"3"
2013-03-22,"af",0.575417517881545,"3"
2013-03-23,"af",0.577409069858915,"3"
2013-03-24,"af",0.57943115655117,"3"
2013-03-25,"af",0.58148377795831,"3"
2013-03-26,"af",0.583566934080336,"3"
2013-03-27,"af",0.585680624917246,"3"
2013-03-28,"af",0.587824850469041,"3"
2013-03-29,"af",0.589999610735722,"3"
2013-03-30,"af",0.592204905717287,"3"
2013-03-31,"af",0.594440735413737,"3"
2013-04-01,"af",0.596707099825072,"3"
2013-04-02,"af",0.599003998951293,"3"
2013-04-03,"af",0.601331432792398,"3"
2013-04-04,"af",0.603689401348388,"3"
2013-04-05,"af",0.606077904619264,"3"
2013-04-06,"af",0.608496942605024,"3"
2013-04-07,"af",0.610946515305669,"3"
2013-04-08,"af",0.6134266227212,"3"
2013-04-09,"af",0.615937264851615,"3"
2013-04-10,"af",0.618478441696915,"3"
2013-04-11,"af",0.6210501532571,"3"
2013-04-12,"af",0.623652399532171,"3"
2013-04-13,"af",0.626285180522126,"3"
2013-04-14,"af",0.628948496226966,"3"
2013-04-15,"af",0.631642346646692,"3"
2013-04-16,"af",0.634366731781302,"3"
2013-04-17,"af",0.637121651630797,"3"
2013-04-18,"af",0.639907106195178,"3"
2013-04-19,"af",0.642723095474443,"3"
2013-04-20,"af",0.645569619468593,"3"
2013-04-21,"af",0.648446678177629,"3"
2013-04-22,"af",0.651354271601549,"3"
2013-04-23,"af",0.654292399740354,"3"
2013-04-24,"af",0.657261062594045,"3"
2013-04-25,"af",0.66026026016262,"3"
2013-04-26,"af",0.66328999244608,"3"
2013-04-27,"af",0.666350259444426,"3"
2013-04-28,"af",0.669441061157656,"3"
2013-04-29,"af",0.672562397585772,"3"
2013-04-30,"af",0.675714268728772,"3"
2013-05-01,"af",0.678896674586657,"3"
2013-05-02,"af",0.682109615159428,"3"
2013-05-03,"af",0.685353090447083,"3"
2013-05-04,"af",0.688627100449623,"3"
2013-05-05,"af",0.691931645167049,"3"
2013-05-06,"af",0.695266724599359,"3"
2013-05-07,"af",0.698632338746555,"3"
2013-05-08,"af",0.702028487608635,"3"
2013-05-09,"af",0.7054551711856,"3"
2013-05-10,"af",0.708912389477451,"3"
2013-05-11,"af",0.712400142484186,"3"
2013-05-12,"af",0.715918430205806,"3"
2013-05-13,"af",0.719467252642312,"3"
2013-05-14,"af",0.723046609793702,"3"
2013-05-15,"af",0.726656501659978,"3"
2013-05-16,"af",0.730296928241138,"3"
2013-05-17,"af",0.733967889537183,"3"
2013-05-18,"af",0.737669385548114,"3"
2013-05-19,"af",0.741401416273929,"3"
2013-05-20,"af",0.74516398171463,"3"
2013-05-21,"af",0.748957081870215,"3"
2013-01-21,"as",0.244219325690563,"3"
2013-01-22,"as",0.24256624314304,"3"
2013-01-23,"as",0.241717494348762,"3"
2013-01-24,"as",0.240853940540805,"3"
2013-01-25,"as",0.23997558171917,"3"
2013-01-26,"as",0.239082417883858,"3"
2013-01-27,"as",0.238174449034866,"3"
2013-01-28,"as",0.237251675172197,"3"
2013-01-29,"as",0.23631409629585,"3"
2013-01-30,"as",0.235361712405824,"3"
2013-01-31,"as",0.234394523502121,"3"
2013-02-01,"as",0.233412529584739,"3"
2013-02-02,"as",0.232415730653679,"3"
2013-02-03,"as",0.231404126708941,"3"
2013-02-04,"as",0.230377717750525,"3"
2013-02-05,"as",0.229336503778431,"3"
2013-02-06,"as",0.228280484792658,"3"
2013-02-07,"as",0.227209660793208,"3"
2013-02-08,"as",0.226124031780079,"3"
2013-02-09,"as",0.225023597753272,"3"
2013-02-10,"as",0.223908358712787,"3"
2013-02-11,"as",0.222778314658624,"3"
2013-02-12,"as",0.221633465590782,"3"
2013-02-13,"as",0.220473811509263,"3"
2013-02-14,"as",0.219299352414065,"3"
2013-02-15,"as",0.218110088305189,"3"
2013-02-16,"as",0.216906019182635,"3"
2013-02-17,"as",0.215687145046403,"3"
2013-02-18,"as",0.214453465896493,"3"
2013-02-19,"as",0.213204981732905,"3"
2013-02-20,"as",0.211941692555638,"3"
2013-02-21,"as",0.210663598364694,"3"
2013-02-22,"as",0.209370699160071,"3"
2013-02-23,"as",0.20806299494177,"3"
2013-02-24,"as",0.206740485709791,"3"
2013-02-25,"as",0.205403171464134,"3"
2013-02-26,"as",0.204051052204799,"3"
2013-02-27,"as",0.202684127931785,"3"
2013-02-28,"as",0.201302398645093,"3"
2013-03-01,"as",0.199905864344724,"3"
2013-03-02,"as",0.198494525030676,"3"
2013-03-03,"as",0.19706838070295,"3"
2013-03-04,"as",0.195627431361546,"3"
2013-03-05,"as",0.194171677006463,"3"
2013-03-06,"as",0.192701117637703,"3"
2013-03-07,"as",0.191215753255264,"3"
2013-03-08,"as",0.189715583859147,"3"
2013-03-09,"as",0.188200609449353,"3"
2013-03-10,"as",0.186670830025879,"3"
2013-03-11,"as",0.185126245588728,"3"
2013-03-12,"as",0.183566856137899,"3"
2013-03-13,"as",0.181992661673391,"3"
2013-03-14,"as",0.180403662195206,"3"
2013-03-15,"as",0.178799857703342,"3"
2013-03-16,"as",0.1771812481978,"3"
2013-03-17,"as",0.17554783367858,"3"
2013-03-18,"as",0.173899614145682,"3"
2013-03-19,"as",0.172236589599106,"3"
2013-03-20,"as",0.170558760038851,"3"
2013-03-21,"as",0.168866125464919,"3"
2013-03-22,"as",0.167158685877308,"3"
2013-03-23,"as",0.165436441276019,"3"
2013-03-24,"as",0.163699391661052,"3"
2013-03-25,"as",0.161947537032407,"3"
2013-03-26,"as",0.160180877390083,"3"
2013-03-27,"as",0.158399412734082,"3"
2013-03-28,"as",0.156603143064402,"3"
2013-03-29,"as",0.154792068381044,"3"
2013-03-30,"as",0.152966188684009,"3"
2013-03-31,"as",0.151125503973294,"3"
2013-04-01,"as",0.149270014248902,"3"
2013-04-02,"as",0.147399719510832,"3"
2013-04-03,"as",0.145514619759084,"3"
2013-04-04,"as",0.143614714993657,"3"
2013-04-05,"as",0.141700005214552,"3"
2013-04-06,"as",0.139770490421769,"3"
2013-04-07,"as",0.137826170615308,"3"
2013-04-08,"as",0.135867045795169,"3"
2013-04-09,"as",0.133893115961352,"3"
2013-04-10,"as",0.131904381113856,"3"
2013-04-11,"as",0.129900841252683,"3"
2013-04-12,"as",0.127882496377831,"3"
2013-04-13,"as",0.125849346489301,"3"
2013-04-14,"as",0.123801391587093,"3"
2013-04-15,"as",0.121738631671207,"3"
2013-04-16,"as",0.119661066741642,"3"
2013-04-17,"as",0.1175686967984,"3"
2013-04-18,"as",0.115461521841479,"3"
2013-04-19,"as",0.113339541870881,"3"
2013-04-20,"as",0.111202756886604,"3"
2013-04-21,"as",0.109051166888649,"3"
2013-04-22,"as",0.106884771877015,"3"
2013-04-23,"as",0.104703571851704,"3"
2013-04-24,"as",0.102507566812715,"3"
2013-04-25,"as",0.100296756760047,"3"
2013-04-26,"as",0.0980711416937012,"3"
2013-04-27,"as",0.0958307216136773,"3"
2013-04-28,"as",0.0935754965199753,"3"
2013-04-29,"as",0.0913054664125951,"3"
2013-04-30,"as",0.0890206312915367,"3"
2013-05-01,"as",0.0867209911568003,"3"
2013-05-02,"as",0.0844065460083856,"3"
2013-05-03,"as",0.0820772958462929,"3"
2013-05-04,"as",0.079733240670522,"3"
2013-05-05,"as",0.077374380481073,"3"
2013-05-06,"as",0.0750007152779458,"3"
2013-05-07,"as",0.0726122450611404,"3"
2013-05-08,"as",0.070208969830657,"3"
2013-05-09,"as",0.0677908895864953,"3"
2013-05-10,"as",0.0653580043286556,"3"
2013-05-11,"as",0.0629103140571377,"3"
2013-05-12,"as",0.0604478187719416,"3"
2013-05-13,"as",0.0579705184730675,"3"
2013-05-14,"as",0.0554784131605151,"3"
2013-05-15,"as",0.0529715028342847,"3"
2013-05-16,"as",0.050449787494376,"3"
2013-05-17,"as",0.0479132671407893,"3"
2013-05-18,"as",0.0453619417735244,"3"
2013-05-19,"as",0.0427958113925813,"3"
2013-05-20,"as",0.0402148759979602,"3"
2013-05-21,"as",0.0376191355896608,"3"
2013-01-21,"ar",0.24410668119994,"3"
2013-01-22,"ar",0.245471360293808,"3"
2013-01-23,"ar",0.246130105288931,"3"
2013-01-24,"ar",0.246773120582847,"3"
2013-01-25,"ar",0.247400406175557,"3"
2013-01-26,"ar",0.24801196206706,"3"
2013-01-27,"ar",0.248607788257356,"3"
2013-01-28,"ar",0.249187884746445,"3"
2013-01-29,"ar",0.249752251534327,"3"
2013-01-30,"ar",0.250300888621002,"3"
2013-01-31,"ar",0.250833796006471,"3"
2013-02-01,"ar",0.251350973690732,"3"
2013-02-02,"ar",0.251852421673787,"3"
2013-02-03,"ar",0.252338139955635,"3"
2013-02-04,"ar",0.252808128536276,"3"
2013-02-05,"ar",0.25326238741571,"3"
2013-02-06,"ar",0.253700916593937,"3"
2013-02-07,"ar",0.254123716070958,"3"
2013-02-08,"ar",0.254530785846771,"3"
2013-02-09,"ar",0.254922125921378,"3"
2013-02-10,"ar",0.255297736294778,"3"
2013-02-11,"ar",0.255657616966971,"3"
2013-02-12,"ar",0.256001767937957,"3"
2013-02-13,"ar",0.256330189207736,"3"
2013-02-14,"ar",0.256642880776309,"3"
2013-02-15,"ar",0.256939842643674,"3"
2013-02-16,"ar",0.257221074809833,"3"
2013-02-17,"ar",0.257486577274785,"3"
2013-02-18,"ar",0.25773635003853,"3"
2013-02-19,"ar",0.257970393101068,"3"
2013-02-20,"ar",0.258188706462399,"3"
2013-02-21,"ar",0.258391290122524,"3"
2013-02-22,"ar",0.258578144081441,"3"
2013-02-23,"ar",0.258749268339152,"3"
2013-02-24,"ar",0.258904662895656,"3"
2013-02-25,"ar",0.259044327750953,"3"
2013-02-26,"ar",0.259168262905043,"3"
2013-02-27,"ar",0.259276468357926,"3"
2013-02-28,"ar",0.259368944109603,"3"
2013-03-01,"ar",0.259445690160072,"3"
2013-03-02,"ar",0.259506706509335,"3"
2013-03-03,"ar",0.25955199315739,"3"
2013-03-04,"ar",0.259581550104239,"3"
2013-03-05,"ar",0.259595377349882,"3"
2013-03-06,"ar",0.259593474894317,"3"
2013-03-07,"ar",0.259575842737545,"3"
2013-03-08,"ar",0.259542480879567,"3"
2013-03-09,"ar",0.259493389320381,"3"
