"Date","variable","Parameter","Parameter_SD","volume","no.param"
2013-05-12,"sf",0.0413240381896412,0.00293774215986141,10,"3"
2013-05-13,"sf",0.0411522067388737,0.00293774215986141,10,"3"
2013-05-14,"sf",0.0409742042194394,0.00293774215986141,10,"3"
2013-05-15,"sf",0.0407900306313384,0.00293774215986141,10,"3"
2013-05-16,"sf",0.0405996859745706,0.00293774215986141,10,"3"
2013-05-17,"sf",0.0404031702491361,0.00293774215986141,10,"3"
2013-05-18,"sf",0.0402004834550348,0.00293774215986141,10,"3"
2013-05-19,"sf",0.0399916255922667,0.00293774215986141,10,"3"
2013-05-20,"sf",0.0397765966608319,0.00293774215986141,10,"3"
2013-05-21,"sf",0.0395553966607303,0.00293774215986141,10,"3"
2013-01-21,"k",0.486454393895723,0.0273536683082912,15,"3"
2013-01-22,"k",0.488954012034672,0.0273536683082912,15,"3"
2013-01-23,"k",0.490095134351341,0.0273536683082912,15,"3"
2013-01-24,"k",0.491163798832807,0.0273536683082912,15,"3"
2013-01-25,"k",0.49216000547907,0.0273536683082912,15,"3"
2013-01-26,"k",0.49308375429013,0.0273536683082912,15,"3"
2013-01-27,"k",0.493935045265986,0.0273536683082912,15,"3"
2013-01-28,"k",0.494713878406639,0.0273536683082912,15,"3"
2013-01-29,"k",0.495420253712089,0.0273536683082912,15,"3"
2013-01-30,"k",0.496054171182335,0.0273536683082912,15,"3"
2013-01-31,"k",0.496615630817378,0.0273536683082912,15,"3"
2013-02-01,"k",0.497104632617218,0.0273536683082912,15,"3"
2013-02-02,"k",0.497521176581854,0.0273536683082912,15,"3"
2013-02-03,"k",0.497865262711287,0.0273536683082912,15,"3"
2013-02-04,"k",0.498136891005517,0.0273536683082912,15,"3"
2013-02-05,"k",0.498336061464543,0.0273536683082912,15,"3"
2013-02-06,"k",0.498462774088366,0.0273536683082912,15,"3"
2013-02-07,"k",0.498517028876986,0.0273536683082912,15,"3"
2013-02-08,"k",0.498498825830402,0.0273536683082912,15,"3"
2013-02-09,"k",0.498408164948615,0.0273536683082912,15,"3"
2013-02-10,"k",0.498245046231625,0.0273536683082912,15,"3"
2013-02-11,"k",0.498009469679432,0.0273536683082912,15,"3"
2013-02-12,"k",0.497701435292035,0.0273536683082912,15,"3"
2013-02-13,"k",0.497320943069435,0.0273536683082912,15,"3"
2013-02-14,"k",0.496867993011631,0.0273536683082912,15,"3"
2013-02-15,"k",0.496342585118624,0.0273536683082912,15,"3"
2013-02-16,"k",0.495744719390414,0.0273536683082912,15,"3"
2013-02-17,"k",0.495074395827001,0.0273536683082912,15,"3"
2013-02-18,"k",0.494331614428384,0.0273536683082912,15,"3"
2013-02-19,"k",0.493516375194564,0.0273536683082912,15,"3"
2013-02-20,"k",0.49262867812554,0.0273536683082912,15,"3"
2013-02-21,"k",0.491668523221313,0.0273536683082912,15,"3"
2013-02-22,"k",0.490635910481883,0.0273536683082912,15,"3"
2013-02-23,"k",0.48953083990725,0.0273536683082912,15,"3"
2013-02-24,"k",0.488353311497413,0.0273536683082912,15,"3"
2013-02-25,"k",0.487103325252373,0.0273536683082912,15,"3"
2013-02-26,"k",0.48578088117213,0.0273536683082912,15,"3"
2013-02-27,"k",0.484385979256683,0.0273536683082912,15,"3"
2013-02-28,"k",0.482918619506033,0.0273536683082912,15,"3"
2013-03-01,"k",0.48137880192018,0.0273536683082912,15,"3"
2013-03-02,"k",0.479766526499123,0.0273536683082912,15,"3"
2013-03-03,"k",0.478081793242863,0.0273536683082912,15,"3"
2013-03-04,"k",0.4763246021514,0.0273536683082912,15,"3"
2013-03-05,"k",0.474494953224733,0.0273536683082912,15,"3"
2013-03-06,"k",0.472592846462863,0.0273536683082912,15,"3"
2013-03-07,"k",0.47061828186579,0.0273536683082912,15,"3"
2013-03-08,"k",0.468571259433514,0.0273536683082912,15,"3"
2013-03-09,"k",0.466451779166034,0.0273536683082912,15,"3"
2013-03-10,"k",0.46425984106335,0.0273536683082912,15,"3"
2013-03-11,"k",0.461995445125464,0.0273536683082912,15,"3"
2013-03-12,"k",0.459658591352374,0.0273536683082912,15,"3"
2013-03-13,"k",0.457249279744081,0.0273536683082912,15,"3"
2013-03-14,"k",0.454767510300584,0.0273536683082912,15,"3"
2013-03-15,"k",0.452213283021885,0.0273536683082912,15,"3"
2013-03-16,"k",0.449586597907981,0.0273536683082912,15,"3"
2013-03-17,"k",0.446887454958875,0.0273536683082912,15,"3"
2013-03-18,"k",0.444115854174565,0.0273536683082912,15,"3"
2013-03-19,"k",0.441271795555052,0.0273536683082912,15,"3"
2013-03-20,"k",0.438355279100336,0.0273536683082912,15,"3"
2013-03-21,"k",0.435366304810416,0.0273536683082912,15,"3"
2013-03-22,"k",0.432304872685293,0.0273536683082912,15,"3"
2013-03-23,"k",0.429170982724966,0.0273536683082912,15,"3"
2013-03-24,"k",0.425964634929437,0.0273536683082912,15,"3"
2013-03-25,"k",0.422685829298704,0.0273536683082912,15,"3"
2013-03-26,"k",0.419334565832767,0.0273536683082912,15,"3"
2013-03-27,"k",0.415910844531628,0.0273536683082912,15,"3"
2013-03-28,"k",0.412414665395285,0.0273536683082912,15,"3"
2013-03-29,"k",0.408846028423738,0.0273536683082912,15,"3"
2013-03-30,"k",0.405204933616989,0.0273536683082912,15,"3"
2013-03-31,"k",0.401491380975036,0.0273536683082912,15,"3"
2013-04-01,"k",0.39770537049788,0.0273536683082912,15,"3"
2013-04-02,"k",0.39384690218552,0.0273536683082912,15,"3"
2013-04-03,"k",0.389915976037957,0.0273536683082912,15,"3"
2013-04-04,"k",0.385912592055191,0.0273536683082912,15,"3"
2013-04-05,"k",0.381836750237221,0.0273536683082912,15,"3"
2013-04-06,"k",0.377688450584048,0.0273536683082912,15,"3"
2013-04-07,"k",0.373467693095672,0.0273536683082912,15,"3"
2013-04-08,"k",0.369174477772093,0.0273536683082912,15,"3"
2013-04-09,"k",0.36480880461331,0.0273536683082912,15,"3"
2013-04-10,"k",0.360370673619324,0.0273536683082912,15,"3"
2013-04-11,"k",0.355860084790134,0.0273536683082912,15,"3"
2013-04-12,"k",0.351277038125741,0.0273536683082912,15,"3"
2013-04-13,"k",0.346621533626145,0.0273536683082912,15,"3"
2013-04-14,"k",0.341893571291346,0.0273536683082912,15,"3"
2013-04-15,"k",0.337093151121343,0.0273536683082912,15,"3"
2013-04-16,"k",0.332220273116137,0.0273536683082912,15,"3"
2013-04-17,"k",0.327274937275727,0.0273536683082912,15,"3"
2013-04-18,"k",0.322257143600115,0.0273536683082912,15,"3"
2013-04-19,"k",0.317166892089299,0.0273536683082912,15,"3"
2013-04-20,"k",0.312004182743279,0.0273536683082912,15,"3"
2013-04-21,"k",0.306769015562057,0.0273536683082912,15,"3"
2013-04-22,"k",0.301461390545631,0.0273536683082912,15,"3"
2013-04-23,"k",0.296081307694001,0.0273536683082912,15,"3"
2013-04-24,"k",0.290628767007169,0.0273536683082912,15,"3"
2013-04-25,"k",0.285103768485133,0.0273536683082912,15,"3"
2013-04-26,"k",0.279506312127893,0.0273536683082912,15,"3"
2013-04-27,"k",0.273836397935451,0.0273536683082912,15,"3"
2013-04-28,"k",0.268094025907805,0.0273536683082912,15,"3"
2013-04-29,"k",0.262279196044956,0.0273536683082912,15,"3"
2013-04-30,"k",0.256391908346903,0.0273536683082912,15,"3"
2013-05-01,"k",0.250432162813647,0.0273536683082912,15,"3"
2013-05-02,"k",0.244399959445188,0.0273536683082912,15,"3"
2013-05-03,"k",0.238295298241525,0.0273536683082912,15,"3"
2013-05-04,"k",0.232118179202659,0.0273536683082912,15,"3"
2013-05-05,"k",0.22586860232859,0.0273536683082912,15,"3"
2013-05-06,"k",0.219546567619318,0.0273536683082912,15,"3"
2013-05-07,"k",0.213152075074842,0.0273536683082912,15,"3"
2013-05-08,"k",0.206685124695163,0.0273536683082912,15,"3"
2013-05-09,"k",0.20014571648028,0.0273536683082912,15,"3"
2013-05-10,"k",0.193533850430194,0.0273536683082912,15,"3"
2013-05-11,"k",0.186849526544905,0.0273536683082912,15,"3"
2013-05-12,"k",0.180092744824413,0.0273536683082912,15,"3"
2013-05-13,"k",0.173263505268717,0.0273536683082912,15,"3"
2013-05-14,"k",0.166361807877818,0.0273536683082912,15,"3"
2013-05-15,"k",0.159387652651716,0.0273536683082912,15,"3"
2013-05-16,"k",0.15234103959041,0.0273536683082912,15,"3"
2013-05-17,"k",0.145221968693901,0.0273536683082912,15,"3"
2013-05-18,"k",0.138030439962189,0.0273536683082912,15,"3"
2013-05-19,"k",0.130766453395273,0.0273536683082912,15,"3"
2013-05-20,"k",0.123430008993154,0.0273536683082912,15,"3"
2013-05-21,"k",0.116021106755832,0.0273536683082912,15,"3"
2013-01-21,"Y",0.309681166558138,0.00424487519295299,15,"3"
2013-01-22,"Y",0.309835005260286,0.00424487519295299,15,"3"
2013-01-23,"Y",0.30991733441708,0.00424487519295299,15,"3"
2013-01-24,"Y",0.31000327011102,0.00424487519295299,15,"3"
2013-01-25,"Y",0.310092812342105,0.00424487519295299,15,"3"
2013-01-26,"Y",0.310185961110337,0.00424487519295299,15,"3"
2013-01-27,"Y",0.310282716415715,0.00424487519295299,15,"3"
2013-01-28,"Y",0.310383078258239,0.00424487519295299,15,"3"
2013-01-29,"Y",0.310487046637909,0.00424487519295299,15,"3"
2013-01-30,"Y",0.310594621554725,0.00424487519295299,15,"3"
2013-01-31,"Y",0.310705803008687,0.00424487519295299,15,"3"
2013-02-01,"Y",0.310820590999795,0.00424487519295299,15,"3"
2013-02-02,"Y",0.310938985528049,0.00424487519295299,15,"3"
2013-02-03,"Y",0.31106098659345,0.00424487519295299,15,"3"
2013-02-04,"Y",0.311186594195996,0.00424487519295299,15,"3"
2013-02-05,"Y",0.311315808335689,0.00424487519295299,15,"3"
2013-02-06,"Y",0.311448629012527,0.00424487519295299,15,"3"
2013-02-07,"Y",0.311585056226512,0.00424487519295299,15,"3"
2013-02-08,"Y",0.311725089977643,0.00424487519295299,15,"3"
2013-02-09,"Y",0.31186873026592,0.00424487519295299,15,"3"
2013-02-10,"Y",0.312015977091343,0.00424487519295299,15,"3"
2013-02-11,"Y",0.312166830453912,0.00424487519295299,15,"3"
2013-02-12,"Y",0.312321290353627,0.00424487519295299,15,"3"
2013-02-13,"Y",0.312479356790488,0.00424487519295299,15,"3"
2013-02-14,"Y",0.312641029764495,0.00424487519295299,15,"3"
2013-02-15,"Y",0.312806309275648,0.00424487519295299,15,"3"
2013-02-16,"Y",0.312975195323948,0.00424487519295299,15,"3"
2013-02-17,"Y",0.313147687909393,0.00424487519295299,15,"3"
2013-02-18,"Y",0.313323787031985,0.00424487519295299,15,"3"
2013-02-19,"Y",0.313503492691722,0.00424487519295299,15,"3"
2013-02-20,"Y",0.313686804888606,0.00424487519295299,15,"3"
2013-02-21,"Y",0.313873723622636,0.00424487519295299,15,"3"
2013-02-22,"Y",0.314064248893812,0.00424487519295299,15,"3"
2013-02-23,"Y",0.314258380702134,0.00424487519295299,15,"3"
2013-02-24,"Y",0.314456119047602,0.00424487519295299,15,"3"
2013-02-25,"Y",0.314657463930216,0.00424487519295299,15,"3"
2013-02-26,"Y",0.314862415349976,0.00424487519295299,15,"3"
2013-02-27,"Y",0.315070973306882,0.00424487519295299,15,"3"
2013-02-28,"Y",0.315283137800935,0.00424487519295299,15,"3"
2013-03-01,"Y",0.315498908832133,0.00424487519295299,15,"3"
2013-03-02,"Y",0.315718286400477,0.00424487519295299,15,"3"
2013-03-03,"Y",0.315941270505968,0.00424487519295299,15,"3"
2013-03-04,"Y",0.316167861148605,0.00424487519295299,15,"3"
2013-03-05,"Y",0.316398058328387,0.00424487519295299,15,"3"
2013-03-06,"Y",0.316631862045316,0.00424487519295299,15,"3"
2013-03-07,"Y",0.316869272299391,0.00424487519295299,15,"3"
2013-03-08,"Y",0.317110289090612,0.00424487519295299,15,"3"
2013-03-09,"Y",0.317354912418979,0.00424487519295299,15,"3"
2013-03-10,"Y",0.317603142284492,0.00424487519295299,15,"3"
2013-03-11,"Y",0.317854978687151,0.00424487519295299,15,"3"
2013-03-12,"Y",0.318110421626957,0.00424487519295299,15,"3"
2013-03-13,"Y",0.318369471103908,0.00424487519295299,15,"3"
2013-03-14,"Y",0.318632127118005,0.00424487519295299,15,"3"
2013-03-15,"Y",0.318898389669249,0.00424487519295299,15,"3"
2013-03-16,"Y",0.319168258757638,0.00424487519295299,15,"3"
2013-03-17,"Y",0.319441734383174,0.00424487519295299,15,"3"
2013-03-18,"Y",0.319718816545856,0.00424487519295299,15,"3"
2013-03-19,"Y",0.319999505245684,0.00424487519295299,15,"3"
2013-03-20,"Y",0.320283800482658,0.00424487519295299,15,"3"
2013-03-21,"Y",0.320571702256778,0.00424487519295299,15,"3"
2013-03-22,"Y",0.320863210568044,0.00424487519295299,15,"3"
2013-03-23,"Y",0.321158325416456,0.00424487519295299,15,"3"
2013-03-24,"Y",0.321457046802014,0.00424487519295299,15,"3"
2013-03-25,"Y",0.321759374724718,0.00424487519295299,15,"3"
2013-03-26,"Y",0.322065309184569,0.00424487519295299,15,"3"
2013-03-27,"Y",0.322374850181565,0.00424487519295299,15,"3"
2013-03-28,"Y",0.322687997715707,0.00424487519295299,15,"3"
2013-03-29,"Y",0.323004751786996,0.00424487519295299,15,"3"
2013-03-30,"Y",0.323325112395431,0.00424487519295299,15,"3"
2013-03-31,"Y",0.323649079541012,0.00424487519295299,15,"3"
2013-04-01,"Y",0.323976653223738,0.00424487519295299,15,"3"
2013-04-02,"Y",0.324307833443611,0.00424487519295299,15,"3"
2013-04-03,"Y",0.32464262020063,0.00424487519295299,15,"3"
2013-04-04,"Y",0.324981013494795,0.00424487519295299,15,"3"
2013-04-05,"Y",0.325323013326106,0.00424487519295299,15,"3"
2013-04-06,"Y",0.325668619694564,0.00424487519295299,15,"3"
2013-04-07,"Y",0.326017832600167,0.00424487519295299,15,"3"
2013-04-08,"Y",0.326370652042916,0.00424487519295299,15,"3"
2013-04-09,"Y",0.326727078022812,0.00424487519295299,15,"3"
2013-04-10,"Y",0.327087110539853,0.00424487519295299,15,"3"
2013-04-11,"Y",0.327450749594041,0.00424487519295299,15,"3"
2013-04-12,"Y",0.327817995185375,0.00424487519295299,15,"3"
2013-04-13,"Y",0.328188847313854,0.00424487519295299,15,"3"
2013-04-14,"Y",0.32856330597948,0.00424487519295299,15,"3"
2013-04-15,"Y",0.328941371182252,0.00424487519295299,15,"3"
2013-04-16,"Y",0.32932304292217,0.00424487519295299,15,"3"
2013-04-17,"Y",0.329708321199234,0.00424487519295299,15,"3"
2013-04-18,"Y",0.330097206013444,0.00424487519295299,15,"3"
2013-04-19,"Y",0.330489697364801,0.00424487519295299,15,"3"
2013-04-20,"Y",0.330885795253303,0.00424487519295299,15,"3"
2013-04-21,"Y",0.331285499678951,0.00424487519295299,15,"3"
2013-04-22,"Y",0.331688810641746,0.00424487519295299,15,"3"
2013-04-23,"Y",0.332095728141686,0.00424487519295299,15,"3"
2013-04-24,"Y",0.332506252178773,0.00424487519295299,15,"3"
2013-04-25,"Y",0.332920382753006,0.00424487519295299,15,"3"
2013-04-26,"Y",0.333338119864384,0.00424487519295299,15,"3"
2013-04-27,"Y",0.333759463512909,0.00424487519295299,15,"3"
2013-04-28,"Y",0.33418441369858,0.00424487519295299,15,"3"
2013-04-29,"Y",0.334612970421397,0.00424487519295299,15,"3"
2013-04-30,"Y",0.33504513368136,0.00424487519295299,15,"3"
2013-05-01,"Y",0.33548090347847,0.00424487519295299,15,"3"
2013-05-02,"Y",0.335920279812725,0.00424487519295299,15,"3"
2013-05-03,"Y",0.336363262684126,0.00424487519295299,15,"3"
2013-05-04,"Y",0.336809852092674,0.00424487519295299,15,"3"
2013-05-05,"Y",0.337260048038367,0.00424487519295299,15,"3"
2013-05-06,"Y",0.337713850521207,0.00424487519295299,15,"3"
2013-05-07,"Y",0.338171259541192,0.00424487519295299,15,"3"
2013-05-08,"Y",0.338632275098324,0.00424487519295299,15,"3"
2013-05-09,"Y",0.339096897192602,0.00424487519295299,15,"3"
2013-05-10,"Y",0.339565125824026,0.00424487519295299,15,"3"
2013-05-11,"Y",0.340036960992596,0.00424487519295299,15,"3"
2013-05-12,"Y",0.340512402698312,0.00424487519295299,15,"3"
2013-05-13,"Y",0.340991450941174,0.00424487519295299,15,"3"
2013-05-14,"Y",0.341474105721182,0.00424487519295299,15,"3"
2013-05-15,"Y",0.341960367038336,0.00424487519295299,15,"3"
2013-05-16,"Y",0.342450234892637,0.00424487519295299,15,"3"
2013-05-17,"Y",0.342943709284083,0.00424487519295299,15,"3"
2013-05-18,"Y",0.343440790212676,0.00424487519295299,15,"3"
2013-05-19,"Y",0.343941477678414,0.00424487519295299,15,"3"
2013-05-20,"Y",0.344445771681299,0.00424487519295299,15,"3"
2013-05-21,"Y",0.344953672221329,0.00424487519295299,15,"3"
2013-01-21,"af",0.679824285049845,0.0107908079947744,15,"3"
2013-01-22,"af",0.6785350400251,0.0107908079947744,15,"3"
2013-01-23,"af",0.677859609284391,0.0107908079947744,15,"3"
2013-01-24,"af",0.677163639724792,0.0107908079947744,15,"3"
2013-01-25,"af",0.676447131346302,0.0107908079947744,15,"3"
2013-01-26,"af",0.675710084148922,0.0107908079947744,15,"3"
2013-01-27,"af",0.674952498132651,0.0107908079947744,15,"3"
2013-01-28,"af",0.67417437329749,0.0107908079947744,15,"3"
2013-01-29,"af",0.673375709643437,0.0107908079947744,15,"3"
2013-01-30,"af",0.672556507170495,0.0107908079947744,15,"3"
2013-01-31,"af",0.671716765878661,0.0107908079947744,15,"3"
2013-02-01,"af",0.670856485767937,0.0107908079947744,15,"3"
2013-02-02,"af",0.669975666838322,0.0107908079947744,15,"3"
2013-02-03,"af",0.669074309089817,0.0107908079947744,15,"3"
2013-02-04,"af",0.668152412522421,0.0107908079947744,15,"3"
2013-02-05,"af",0.667209977136135,0.0107908079947744,15,"3"
2013-02-06,"af",0.666247002930957,0.0107908079947744,15,"3"
2013-02-07,"af",0.66526348990689,0.0107908079947744,15,"3"
2013-02-08,"af",0.664259438063931,0.0107908079947744,15,"3"
2013-02-09,"af",0.663234847402082,0.0107908079947744,15,"3"
2013-02-10,"af",0.662189717921342,0.0107908079947744,15,"3"
2013-02-11,"af",0.661124049621712,0.0107908079947744,15,"3"
2013-02-12,"af",0.660037842503191,0.0107908079947744,15,"3"
2013-02-13,"af",0.658931096565779,0.0107908079947744,15,"3"
2013-02-14,"af",0.657803811809477,0.0107908079947744,15,"3"
2013-02-15,"af",0.656655988234284,0.0107908079947744,15,"3"
2013-02-16,"af",0.655487625840201,0.0107908079947744,15,"3"
2013-02-17,"af",0.654298724627227,0.0107908079947744,15,"3"
2013-02-18,"af",0.653089284595362,0.0107908079947744,15,"3"
2013-02-19,"af",0.651859305744607,0.0107908079947744,15,"3"
2013-02-20,"af",0.650608788074961,0.0107908079947744,15,"3"
2013-02-21,"af",0.649337731586424,0.0107908079947744,15,"3"
2013-02-22,"af",0.648046136278997,0.0107908079947744,15,"3"
2013-02-23,"af",0.646734002152679,0.0107908079947744,15,"3"
2013-02-24,"af",0.645401329207471,0.0107908079947744,15,"3"
2013-02-25,"af",0.644048117443372,0.0107908079947744,15,"3"
2013-02-26,"af",0.642674366860382,0.0107908079947744,15,"3"
2013-02-27,"af",0.641280077458502,0.0107908079947744,15,"3"
2013-02-28,"af",0.639865249237731,0.0107908079947744,15,"3"
2013-03-01,"af",0.638429882198069,0.0107908079947744,15,"3"
2013-03-02,"af",0.636973976339517,0.0107908079947744,15,"3"
2013-03-03,"af",0.635497531662074,0.0107908079947744,15,"3"
2013-03-04,"af",0.634000548165741,0.0107908079947744,15,"3"
2013-03-05,"af",0.632483025850517,0.0107908079947744,15,"3"
2013-03-06,"af",0.630944964716402,0.0107908079947744,15,"3"
2013-03-07,"af",0.629386364763397,0.0107908079947744,15,"3"
2013-03-08,"af",0.627807225991501,0.0107908079947744,15,"3"
2013-03-09,"af",0.626207548400714,0.0107908079947744,15,"3"
2013-03-10,"af",0.624587331991037,0.0107908079947744,15,"3"
2013-03-11,"af",0.622946576762469,0.0107908079947744,15,"3"
2013-03-12,"af",0.621285282715011,0.0107908079947744,15,"3"
2013-03-13,"af",0.619603449848662,0.0107908079947744,15,"3"
2013-03-14,"af",0.617901078163422,0.0107908079947744,15,"3"
2013-03-15,"af",0.616178167659292,0.0107908079947744,15,"3"
2013-03-16,"af",0.614434718336271,0.0107908079947744,15,"3"
2013-03-17,"af",0.612670730194359,0.0107908079947744,15,"3"
2013-03-18,"af",0.610886203233557,0.0107908079947744,15,"3"
2013-03-19,"af",0.609081137453864,0.0107908079947744,15,"3"
2013-03-20,"af",0.607255532855281,0.0107908079947744,15,"3"
2013-03-21,"af",0.605409389437807,0.0107908079947744,15,"3"
2013-03-22,"af",0.603542707201442,0.0107908079947744,15,"3"
2013-03-23,"af",0.601655486146187,0.0107908079947744,15,"3"
2013-03-24,"af",0.599747726272041,0.0107908079947744,15,"3"
2013-03-25,"af",0.597819427579004,0.0107908079947744,15,"3"
2013-03-26,"af",0.595870590067077,0.0107908079947744,15,"3"
2013-03-27,"af",0.593901213736259,0.0107908079947744,15,"3"
2013-03-28,"af",0.591911298586551,0.0107908079947744,15,"3"
2013-03-29,"af",0.589900844617952,0.0107908079947744,15,"3"
2013-03-30,"af",0.587869851830462,0.0107908079947744,15,"3"
2013-03-31,"af",0.585818320224082,0.0107908079947744,15,"3"
2013-04-01,"af",0.583746249798811,0.0107908079947744,15,"3"
2013-04-02,"af",0.581653640554649,0.0107908079947744,15,"3"
2013-04-03,"af",0.579540492491597,0.0107908079947744,15,"3"
2013-04-04,"af",0.577406805609654,0.0107908079947744,15,"3"
2013-04-05,"af",0.575252579908821,0.0107908079947744,15,"3"
2013-04-06,"af",0.573077815389096,0.0107908079947744,15,"3"
2013-04-07,"af",0.570882512050482,0.0107908079947744,15,"3"
2013-04-08,"af",0.568666669892976,0.0107908079947744,15,"3"
2013-04-09,"af",0.56643028891658,0.0107908079947744,15,"3"
2013-04-10,"af",0.564173369121294,0.0107908079947744,15,"3"
2013-04-11,"af",0.561895910507117,0.0107908079947744,15,"3"
2013-04-12,"af",0.559597913074049,0.0107908079947744,15,"3"
2013-04-13,"af",0.55727937682209,0.0107908079947744,15,"3"
2013-04-14,"af",0.554940301751241,0.0107908079947744,15,"3"
2013-04-15,"af",0.552580687861502,0.0107908079947744,15,"3"
2013-04-16,"af",0.550200535152871,0.0107908079947744,15,"3"
2013-04-17,"af",0.54779984362535,0.0107908079947744,15,"3"
2013-04-18,"af",0.545378613278939,0.0107908079947744,15,"3"
2013-04-19,"af",0.542936844113637,0.0107908079947744,15,"3"
2013-04-20,"af",0.540474536129444,0.0107908079947744,15,"3"
2013-04-21,"af",0.53799168932636,0.0107908079947744,15,"3"
2013-04-22,"af",0.535488303704386,0.0107908079947744,15,"3"
2013-04-23,"af",0.532964379263521,0.0107908079947744,15,"3"
2013-04-24,"af",0.530419916003766,0.0107908079947744,15,"3"
2013-04-25,"af",0.52785491392512,0.0107908079947744,15,"3"
2013-04-26,"af",0.525269373027584,0.0107908079947744,15,"3"
2013-04-27,"af",0.522663293311156,0.0107908079947744,15,"3"
2013-04-28,"af",0.520036674775839,0.0107908079947744,15,"3"
2013-04-29,"af",0.51738951742163,0.0107908079947744,15,"3"
2013-04-30,"af",0.514721821248531,0.0107908079947744,15,"3"
2013-05-01,"af",0.512033586256541,0.0107908079947744,15,"3"
2013-05-02,"af",0.509324812445661,0.0107908079947744,15,"3"
2013-05-03,"af",0.50659549981589,0.0107908079947744,15,"3"
2013-05-04,"af",0.503845648367229,0.0107908079947744,15,"3"
2013-05-05,"af",0.501075258099676,0.0107908079947744,15,"3"
2013-05-06,"af",0.498284329013234,0.0107908079947744,15,"3"
2013-05-07,"af",0.4954728611079,0.0107908079947744,15,"3"
2013-05-08,"af",0.492640854383676,0.0107908079947744,15,"3"
2013-05-09,"af",0.489788308840561,0.0107908079947744,15,"3"
2013-05-10,"af",0.486915224478556,0.0107908079947744,15,"3"
2013-05-11,"af",0.48402160129766,0.0107908079947744,15,"3"
2013-05-12,"af",0.481107439297873,0.0107908079947744,15,"3"
2013-05-13,"af",0.478172738479196,0.0107908079947744,15,"3"
2013-05-14,"af",0.475217498841628,0.0107908079947744,15,"3"
2013-05-15,"af",0.47224172038517,0.0107908079947744,15,"3"
2013-05-16,"af",0.469245403109821,0.0107908079947744,15,"3"
2013-05-17,"af",0.466228547015581,0.0107908079947744,15,"3"
2013-05-18,"af",0.463191152102451,0.0107908079947744,15,"3"
2013-05-19,"af",0.46013321837043,0.0107908079947744,15,"3"
2013-05-20,"af",0.457054745819518,0.0107908079947744,15,"3"
2013-05-21,"af",0.453955734449716,0.0107908079947744,15,"3"
2013-01-21,"as",0.215238232589248,0.00621274121032829,15,"3"
2013-01-22,"as",0.215606003635478,0.00621274121032829,15,"3"
2013-01-23,"as",0.215749508259688,0.00621274121032829,15,"3"
2013-01-24,"as",0.215866092284629,0.00621274121032829,15,"3"
2013-01-25,"as",0.215955755710299,0.00621274121032829,15,"3"
2013-01-26,"as",0.2160184985367,0.00621274121032829,15,"3"
2013-01-27,"as",0.216054320763831,0.00621274121032829,15,"3"
2013-01-28,"as",0.216063222391692,0.00621274121032829,15,"3"
2013-01-29,"as",0.216045203420283,0.00621274121032829,15,"3"
2013-01-30,"as",0.216000263849604,0.00621274121032829,15,"3"
2013-01-31,"as",0.215928403679655,0.00621274121032829,15,"3"
2013-02-01,"as",0.215829622910436,0.00621274121032829,15,"3"
2013-02-02,"as",0.215703921541948,0.00621274121032829,15,"3"
2013-02-03,"as",0.215551299574189,0.00621274121032829,15,"3"
2013-02-04,"as",0.215371757007161,0.00621274121032829,15,"3"
2013-02-05,"as",0.215165293840862,0.00621274121032829,15,"3"
2013-02-06,"as",0.214931910075294,0.00621274121032829,15,"3"
2013-02-07,"as",0.214671605710456,0.00621274121032829,15,"3"
2013-02-08,"as",0.214384380746348,0.00621274121032829,15,"3"
2013-02-09,"as",0.21407023518297,0.00621274121032829,15,"3"
2013-02-10,"as",0.213729169020323,0.00621274121032829,15,"3"
2013-02-11,"as",0.213361182258405,0.00621274121032829,15,"3"
2013-02-12,"as",0.212966274897218,0.00621274121032829,15,"3"
2013-02-13,"as",0.21254444693676,0.00621274121032829,15,"3"
2013-02-14,"as",0.212095698377033,0.00621274121032829,15,"3"
2013-02-15,"as",0.211620029218036,0.00621274121032829,15,"3"
2013-02-16,"as",0.211117439459769,0.00621274121032829,15,"3"
2013-02-17,"as",0.210587929102232,0.00621274121032829,15,"3"
2013-02-18,"as",0.210031498145425,0.00621274121032829,15,"3"
2013-02-19,"as",0.209448146589348,0.00621274121032829,15,"3"
2013-02-20,"as",0.208837874434002,0.00621274121032829,15,"3"
2013-02-21,"as",0.208200681679385,0.00621274121032829,15,"3"
2013-02-22,"as",0.207536568325499,0.00621274121032829,15,"3"
2013-02-23,"as",0.206845534372342,0.00621274121032829,15,"3"
2013-02-24,"as",0.206127579819916,0.00621274121032829,15,"3"
2013-02-25,"as",0.20538270466822,0.00621274121032829,15,"3"
2013-02-26,"as",0.204610908917254,0.00621274121032829,15,"3"
2013-02-27,"as",0.203812192567018,0.00621274121032829,15,"3"
2013-02-28,"as",0.202986555617513,0.00621274121032829,15,"3"
2013-03-01,"as",0.202133998068737,0.00621274121032829,15,"3"
2013-03-02,"as",0.201254519920692,0.00621274121032829,15,"3"
2013-03-03,"as",0.200348121173376,0.00621274121032829,15,"3"
2013-03-04,"as",0.199414801826791,0.00621274121032829,15,"3"
2013-03-05,"as",0.198454561880936,0.00621274121032829,15,"3"
2013-03-06,"as",0.197467401335811,0.00621274121032829,15,"3"
2013-03-07,"as",0.196453320191416,0.00621274121032829,15,"3"
