"logLi","aic","bic","time","volume","no.param"
-40.7110938024869,91.4221876049739,100.343135774565,46.6955018043518,5,1
-109.413622264611,228.827244529222,237.748192698813,45.8308801651001,10,1
-93.9521594105748,197.90431882115,206.825266990741,45.7429139614105,15,1
-41.3165723701214,92.6331447402429,101.554092909834,45.4815518856049,20,1
-73.671000020492,157.342000040984,166.262948210575,46.9429349899292,25,1
-108.016979023492,226.033958046984,234.954906216575,44.748361825943,35,1
-218.982933620847,447.965867241693,456.886815411285,44.4694480895996,1000,1
