"logLi","aic","bic","time","volume","no.param"
43.9337527102021,-57.8675054204041,-31.1046609116302,148.723704099655,5,3
27.1979108432414,-24.3958216864828,2.36702282229112,147.450693130493,10,3
38.1866631125893,-46.3733262251786,-19.6104817164047,146.642493009567,15,3
48.9490542741538,-67.8981085483075,-41.1352640395336,146.427723884583,20,3
16.064591255659,-2.12918251131791,24.633661997456,146.347131967545,25,3
-1.42503822803717,32.8500764560743,59.6129209648483,146.936168193817,35,3
-17.4661364054525,64.9322728109049,91.6951173196789,146.240756034851,1000,3
