"af","as","k","sf","Y"
0.0298893489192812,-0.071988511288564,0.0138925414250607,0.0173371709393361,0.00393244726446219
0.0298893489192812,-0.071988511288564,0.0138925414250607,0.0173371709393361,0.00393244726446219
