"leafDW","leaf.tnc","stemDW","stem.tnc","rootDW","root.tnc","total.leaf.tnc","total.stem.tnc","total.root.tnc","leaf_to_all","stem_to_all","root_to_all"
11.03,11.6766614,5.88,4.6841308,13.31,1.1789593,1.28793575242,0.27542689104,0.15691948283,74.867705287248,16.010565175957,9.121729536795
10.1783,11.1270269,5.9335,3.5569909,6.5885,1.8619185,1.1325421789627,0.2110540550515,0.1226725003725,77.2397414200073,14.3939545392938,8.36630404069896
9.3451,14.5604438,7.1672,3.4313502,8.3791,2.1444429,1.3606880335538,0.2459317315344,0.1796850150339,76.1733411171185,13.7676243310276,10.0590345518539
21.6648,22.4060153,10.3045,6.2578106,9.9078,2.513636,4.8542184027144,0.644836093277,0.249046027608,84.4490868380767,11.2182466299878,4.33266653193549
16.421,15.4480433,8.1918,3.7660871,14.2384,3.403227,2.536723190293,0.3085103230578,0.484565073168,76.1824814438721,9.2651346633052,14.5523838928227
19.6416,8.8670909,15.6112,5.535771,15.1915,1.8220396,1.7416385262144,0.864200282352,0.276795145834,60.4183033213687,29.9795359390942,9.60216073953707
14.7134666666667,14.0142136,8.84803333333333,4.5386901,11.2692166666667,2.15403721666667,2.15229101402638,0.42499322938545,0.2449472074744,74.8884432379485,15.7725102131109,9.33904654894052
4.80413411194521,4.34107206861304,3.37691397120046,1.06125310999962,3.17491446153366,0.687533169665511,1.29295966431099,0.243243728093023,0.119308389708399,7.18384049906345,6.71941821168132,2.99510137859929
